	GO	0	1	2
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_39	GO:0016881 acid-amino acid ligase activity	-3.597/-0.000	-0.001/-1.645	0.000/-0.458
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_40	GO:0000160 two-component signal transduction system (phosphorelay)	0.000/-3.053	-1.723/-0.004	-0.137/-0.421
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_41	GO:0004129 cytochrome-c oxidase activity	-3.197/-0.000	0.000/-1.677	0.000/-0.275
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_42	GO:0051301 cell division	-3.770/-0.000	-0.014/-1.233	-0.033/-0.824
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_43	GO:0007049 cell cycle	-3.581/-0.000	-0.021/-1.072	-0.026/-0.914
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_44	GO:0016758 transferase activity, transferring hexosyl groups	-3.151/-0.000	-0.003/-1.275	-0.000/-0.550
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_45	GO:0009279 cell outer membrane	-2.861/-0.000	-0.024/-0.793	-0.000/-1.009
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_46	GO:0000287 magnesium ion binding	-3.561/-0.000	-0.021/-1.147	-0.054/-0.766
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_47	GO:0009306 protein secretion	-0.138/-0.270	-2.232/-0.000	0.000/-2.668
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_48	GO:0005618 cell wall	-3.445/-0.000	-0.013/-1.227	-0.048/-0.697
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_49	GO:0016998 cell wall catabolic process	-0.000/-0.510	-0.001/-1.971	-3.070/-0.000
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_50	GO:0015197 peptide transporter activity	-0.000/-0.314	-0.000/-2.142	-3.040/-0.000
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_51	GO:0015833 peptide transport	-0.000/-0.314	-0.000/-2.142	-3.040/-0.000
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_52	GO:0019861 flagellum	0.000/-1.101	-2.880/-0.000	-0.001/-1.693
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_53	GO:0003899 DNA-directed RNA polymerase activity	-2.813/-0.000	-0.009/-1.012	0.000/-0.642
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_54	GO:0009103 lipopolysaccharide biosynthetic process	-3.232/-0.000	-0.033/-0.938	-0.032/-0.890
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_55	GO:0015891 siderophore transport	-0.000/-0.235	-0.000/-2.131	-2.907/-0.000
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_56	GO:0019402 galactitol metabolic process	-0.000/-0.235	-0.000/-2.131	-2.907/-0.000
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_57	GO:0005351 sugar porter activity	-0.000/-2.803	-1.551/-0.007	-0.174/-0.365
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_58	GO:0006313 transposition, DNA-mediated	-0.000/-0.668	-0.003/-1.625	-2.763/-0.000
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_59	GO:0015198 oligopeptide transporter activity	-0.000/-0.668	-0.003/-1.625	-2.763/-0.000
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_60	GO:0009273 peptidoglycan-based cell wall biogenesis	-3.093/-0.000	-0.003/-1.496	-0.056/-0.391
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_61	GO:0016820 hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances	-2.542/-0.000	-0.018/-0.815	-0.000/-0.733
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_62	GO:0042773 ATP synthesis coupled electron transport	-2.542/-0.000	-0.018/-0.815	-0.000/-0.733
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_63	GO:0046677 response to antibiotic	-2.926/-0.000	-0.051/-0.762	-0.022/-0.990
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_64	GO:0003989 acetyl-CoA carboxylase activity	-2.624/-0.000	-0.003/-1.175	-0.000/-0.366
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_65	GO:0006351 transcription, DNA-dependent	-2.624/-0.000	-0.003/-1.175	-0.000/-0.366
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_66	GO:0003924 GTPase activity	-2.861/-0.000	-0.006/-1.267	-0.045/-0.454
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_67	GO:0006725 aromatic compound metabolic process	-0.000/-0.628	-2.254/-0.000	-0.000/-1.469
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_68	GO:0043169 cation binding	-0.000/-0.628	-2.254/-0.000	-0.000/-1.469
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_69	GO:0019464 glycine decarboxylation via glycine cleavage system	-0.000/-0.118	0.000/-1.677	-2.165/0.000
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_70	GO:0006096 glycolysis	-2.843/-0.000	-0.008/-1.349	-0.106/-0.402
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_71	GO:0042995 cell projection	0.000/-1.775	-1.741/-0.003	-0.054/-0.657
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_72	GO:0000902 cell morphogenesis	-2.130/-0.000	-0.000/-1.117	0.000/-0.183
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_73	GO:0004365 glyceraldehyde-3-phosphate dehydrogenase (phosphorylating) activity	-2.130/-0.000	-0.000/-1.117	0.000/-0.183
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_74	GO:0004814 arginine-tRNA ligase activity	-2.130/-0.000	-0.000/-1.117	0.000/-0.183
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_75	GO:0004815 aspartate-tRNA ligase activity	-2.130/-0.000	-0.000/-1.117	0.000/-0.183
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_76	GO:0004820 glycine-tRNA ligase activity	-2.130/-0.000	-0.000/-1.117	0.000/-0.183
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_77	GO:0005746 mitochondrial respiratory chain	-2.130/-0.000	-0.000/-1.117	0.000/-0.183
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_78	GO:0006177 GMP biosynthetic process	-2.130/-0.000	-0.000/-1.117	0.000/-0.183
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_79	GO:0006420 arginyl-tRNA aminoacylation	-2.130/-0.000	-0.000/-1.117	0.000/-0.183
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_80	GO:0006422 aspartyl-tRNA aminoacylation	-2.130/-0.000	-0.000/-1.117	0.000/-0.183
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_81	GO:0006426 glycyl-tRNA aminoacylation	-2.130/-0.000	-0.000/-1.117	0.000/-0.183
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_82	GO:0006432 phenylalanyl-tRNA aminoacylation	-2.130/-0.000	-0.000/-1.117	0.000/-0.183
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_83	GO:0009374 biotin binding	-2.130/-0.000	-0.000/-1.117	0.000/-0.183
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_84	GO:0016978 lipoate-protein ligase B activity	-2.130/-0.000	-0.000/-1.117	0.000/-0.183
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_85	GO:0019277 UDP-N-acetylgalactosamine biosynthetic process	-2.130/-0.000	-0.000/-1.117	0.000/-0.183
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_86	GO:0009597 detection of virus	-2.658/-0.000	-0.011/-1.078	-0.036/-0.518
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_87	GO:0046718 entry of virus into host cell	-2.658/-0.000	-0.011/-1.078	-0.036/-0.518
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_88	GO:0016226 iron-sulfur cluster assembly	0.000/-0.274	-0.001/-1.699	-2.437/-0.000
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_89	GO:0043213 bacteriocin transport	0.000/-0.274	-0.001/-1.699	-2.437/-0.000
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_90	GO:0006857 oligopeptide transport	-0.000/-0.786	-0.012/-1.141	-2.160/-0.001
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_91	GO:0015288 porin activity	-1.684/-0.001	-0.140/-0.298	0.000/-1.193
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_92	GO:0006304 DNA modification	-2.542/-0.000	-0.003/-1.384	-0.089/-0.274
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_93	GO:0004826 phenylalanine-tRNA ligase activity	-1.678/-0.000	0.000/-1.677	-0.329/-0.043
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_94	GO:0006402 mRNA catabolic process	-1.678/-0.000	0.000/-1.677	-0.329/-0.043
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_95	GO:0016051 carbohydrate biosynthetic process	-2.254/-0.000	-0.010/-0.876	0.000/-0.458
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_96	GO:0007047 cell wall organization and biogenesis	-2.560/-0.000	-0.062/-0.691	-0.028/-0.902
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_97	GO:0016597 amino acid binding	-0.000/-0.550	-1.971/-0.000	-0.000/-1.285
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_98	GO:0015343 siderophore-iron transporter activity	0.000/-0.196	-0.001/-1.645	-2.260/-0.000
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_99	GO:0009432 SOS response	-0.000/-0.668	-0.010/-1.164	-2.106/-0.001
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_100	GO:0007165 signal transduction	-0.000/-1.656	-1.490/-0.005	-0.077/-0.541
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_101	GO:0008080 N-acetyltransferase activity	-0.000/-0.865	-2.125/-0.000	-0.004/-1.229
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_102	GO:0005525 GTP binding	-2.245/-0.001	-0.083/-0.541	-0.016/-0.992
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_103	GO:0006352 transcription initiation	-0.379/-0.040	-0.000/-2.131	-1.853/-0.001
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_104	GO:0004871 signal transducer activity	0.000/-1.497	-1.553/-0.004	-0.058/-0.613
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_105	GO:0008324 cation transporter activity	-0.000/-0.550	-0.008/-1.203	-2.066/-0.001
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_106	GO:0045449 regulation of transcription	-0.002/-1.508	-2.108/-0.001	-0.022/-0.990
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_107	GO:0003676 nucleic acid binding	-1.920/-0.002	-0.001/-2.218	-0.818/-0.041
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_108	GO:0015450 protein translocase activity	-1.982/-0.000	-0.024/-0.672	-0.000/-0.550
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_109	GO:0000271 polysaccharide biosynthetic process	-2.317/-0.000	-0.007/-1.142	-0.070/-0.331
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_110	GO:0008483 transaminase activity	-0.465/-0.069	-0.001/-2.277	-2.067/-0.001
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_111	GO:0006777 Mo-molybdopterin cofactor biosynthetic process	-0.000/-0.471	-1.689/-0.000	-0.000/-1.101
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_112	GO:0006541 glutamine metabolic process	-2.173/-0.000	-0.004/-1.508	-0.248/-0.164
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_113	GO:0003678 DNA helicase activity	-0.625/-0.009	0.000/-1.677	-1.024/-0.003
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_114	GO:0046912 transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer	-0.625/-0.009	0.000/-1.677	-1.024/-0.003
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_115	GO:0000156 two-component response regulator activity	-0.000/-1.656	-0.857/-0.033	-0.252/-0.225
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_116	GO:0008137 NADH dehydrogenase (ubiquinone) activity	-2.271/-0.000	-0.012/-1.141	-0.118/-0.342
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_117	GO:0006400 tRNA modification	-1.982/-0.000	-0.003/-1.275	-0.144/-0.168
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_118	GO:0051082 unfolded protein binding	-0.000/-0.471	-0.011/-1.078	-1.823/-0.001
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_119	GO:0015031 protein transport	-0.258/-0.185	-0.002/-1.957	-2.196/-0.001
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_120	GO:0003774 motor activity	-0.000/-0.432	-1.548/-0.000	-0.000/-1.009
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_121	GO:0006605 protein targeting	-1.109/-0.007	-0.247/-0.163	-0.000/-1.101
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_122	GO:0009239 enterobactin biosynthetic process	-0.000/-0.235	-0.003/-1.275	-1.853/-0.001
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_123	GO:0016042 lipid catabolic process	-0.000/-0.235	-0.003/-1.275	-1.853/-0.001
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_124	GO:0000155 two-component sensor activity	-0.000/-1.220	-1.362/-0.006	-0.062/-0.567
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_125	GO:0004872 receptor activity	-0.000/-0.353	-0.007/-1.142	-1.805/-0.001
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_126	GO:0006139 nucleobase, nucleoside, nucleotide and nucleic acid metabolic process	-0.000/-0.353	-0.007/-1.142	-1.805/-0.001
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_127	GO:0043565 sequence-specific DNA binding	-0.010/-1.092	-0.057/-0.725	-1.672/-0.004
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_128	GO:0003690 double-stranded DNA binding	-0.000/-0.078	-0.000/-1.117	-1.443/0.000
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_129	GO:0003857 3-hydroxyacyl-CoA dehydrogenase activity	-0.000/-0.078	-0.000/-1.117	-1.443/0.000
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_130	GO:0003867 4-aminobutyrate transaminase activity	-0.000/-0.078	-0.000/-1.117	-1.443/0.000
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_131	GO:0003994 aconitate hydratase activity	-0.000/-0.078	-0.000/-1.117	-1.443/0.000
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_132	GO:0004086 carbamoyl-phosphate synthase activity	-0.000/-0.078	-0.000/-1.117	-1.443/0.000
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_133	GO:0004088 carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity	-0.000/-0.078	-0.000/-1.117	-1.443/0.000
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_134	GO:0004096 catalase activity	-0.000/-0.078	-0.000/-1.117	-1.443/0.000
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_135	GO:0004437 inositol or phosphatidylinositol phosphatase activity	-0.000/-0.078	-0.000/-1.117	-1.443/0.000
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_136	GO:0004474 malate synthase activity	-0.000/-0.078	-0.000/-1.117	-1.443/0.000
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_137	GO:0004605 phosphatidate cytidylyltransferase activity	-0.000/-0.078	-0.000/-1.117	-1.443/0.000
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_138	GO:0005992 trehalose biosynthetic process	-0.000/-0.078	-0.000/-1.117	-1.443/0.000
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_139	GO:0006527 arginine catabolic process	-0.000/-0.078	-0.000/-1.117	-1.443/0.000
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_140	GO:0006529 asparagine biosynthetic process	-0.000/-0.078	-0.000/-1.117	-1.443/0.000
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_141	GO:0006534 cysteine metabolic process	-0.000/-0.078	-0.000/-1.117	-1.443/0.000
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_142	GO:0006546 glycine catabolic process	-0.000/-0.078	-0.000/-1.117	-1.443/0.000
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_143	GO:0008692 3-hydroxybutyryl-CoA epimerase activity	-0.000/-0.078	-0.000/-1.117	-1.443/0.000
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_144	GO:0009408 response to heat	-0.000/-0.078	-0.000/-1.117	-1.443/0.000
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_145	GO:0009447 putrescine catabolic process	-0.000/-0.078	-0.000/-1.117	-1.443/0.000
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_146	GO:0009448 gamma-aminobutyric acid metabolic process	-0.000/-0.078	-0.000/-1.117	-1.443/0.000
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_147	GO:0015129 lactate transporter activity	-0.000/-0.078	-0.000/-1.117	-1.443/0.000
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_148	GO:0015563 uptake permease activity	-0.000/-0.078	-0.000/-1.117	-1.443/0.000
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_149	GO:0015727 lactate transport	-0.000/-0.078	-0.000/-1.117	-1.443/0.000
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_150	GO:0016071 mRNA metabolic process	-0.000/-0.078	-0.000/-1.117	-1.443/0.000
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_151	GO:0016507 fatty acid beta-oxidation multienzyme complex	-0.000/-0.078	-0.000/-1.117	-1.443/0.000
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_152	GO:0019201 nucleotide kinase activity	-0.000/-0.078	-0.000/-1.117	-1.443/0.000
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_153	GO:0031071 cysteine desulfurase activity	-0.000/-0.078	-0.000/-1.117	-1.443/0.000
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_154	GO:0042744 hydrogen peroxide catabolic process	-0.000/-0.078	-0.000/-1.117	-1.443/0.000
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_155	GO:0006424 glutamyl-tRNA aminoacylation	-1.678/-0.000	-0.009/-0.729	0.000/-0.275
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_156	GO:0009113 purine base biosynthetic process	-1.678/-0.000	-0.009/-0.729	0.000/-0.275
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_157	GO:0009246 enterobacterial common antigen biosynthetic process	-1.678/-0.000	-0.009/-0.729	0.000/-0.275
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_158	GO:0009317 acetyl-CoA carboxylase complex	-1.678/-0.000	-0.009/-0.729	0.000/-0.275
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_159	GO:0006950 response to stress	-0.000/-0.510	-0.018/-0.920	-1.629/-0.002
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_160	GO:0016853 isomerase activity	-0.852/-0.035	-0.789/-0.050	-0.003/-1.793
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_161	GO:0006289 nucleotide-excision repair	-0.000/-0.157	-0.003/-1.175	-1.629/-0.001
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_162	GO:0006979 response to oxidative stress	-0.000/-0.157	-0.003/-1.175	-1.629/-0.001
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_163	GO:0042126 nitrate metabolic process	-0.000/-0.157	-0.003/-1.175	-1.629/-0.001
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_164	GO:0016987 sigma factor activity	-0.329/-0.054	-0.001/-1.699	-1.555/-0.002
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_165	GO:0003916 DNA topoisomerase activity	-1.767/-0.001	-0.009/-1.012	-0.113/-0.219
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_166	GO:0006265 DNA topological change	-1.767/-0.001	-0.009/-1.012	-0.113/-0.219
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_167	GO:0009098 leucine biosynthetic process	-1.403/-0.001	-0.030/-0.513	-0.000/-0.366
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_168	GO:0045263 proton-transporting ATP synthase complex, coupling factor F(o)	-1.403/-0.001	-0.030/-0.513	-0.000/-0.366
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_sr_P.05_PAGE_0	OxDeReD Oxygen Deprivation Response Downregulated	-5.350/-0.000	-0.000/-4.677	-0.575/-0.076
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_sr_P.05_PAGE_1	AropD ArcAB operon Downregulated	-4.692/-0.000	-0.000/-4.381	-0.642/-0.061
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_sr_P.05_PAGE_2	OxDeReU Oxygen Deprivation Response Upregulated	-0.020/-0.896	-4.820/-0.000	-0.000/-3.779
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_sr_P.05_PAGE_3	FNopU FNR operon Upregulated	0.000/-1.182	-4.071/-0.000	-0.000/-2.508
ipageInput_fig1_clust3_vs_4_FDR_0.01_markers_for_fig1.txt_PO_sr_P.05_PAGE_4	CoShReU Cold Shock Response Upregulated	-1.662/-0.002	-0.000/-3.727	-1.609/-0.003
